,BC cells,Mix BC cells TAMs,DCs,T cells,TAMs,NK cells,Blood ECs,CAFs,Plasma cells,Mural cells,Mast cells,Myoepithelial cells
TNFRSF1B,0.045037989198219,0.658096095261288,0.529563691504142,0.728054583959251,0.753865240734568,0.741332992590793,0.371724501275951,0.146343010569377,0.403449026827454,0.114883135425036,0.0616008281208885,0.0551654141882673
EPHA2,0.0380092977569901,0.0359516777359211,0.0429860589994522,0.000395631515285093,0.0204556089615598,0,0.108694796233683,0.0174856279671666,0.0938662078773342,0.107573291586844,0,0.112887669179148
HSPG2,0.0748536223840103,0.0760772244021097,0.074507922626245,0.00503064561065685,0.0436074045687693,0.00326247097224024,2.15241025526927,0.273546874425251,0.0179081919127039,0.247828868172214,0.315949048689838,0.41818080870806
C1QA,0.0381622371692382,1.0466834311677,0.318112438062609,0.0409194719512149,1.11235602728715,0.0330391494210497,0.0092655012583267,0.0189897283459358,0.0297031446151391,0.113456438335536,0,0.00270451111106456
C1QC,0.0113344857200441,0.621686034796418,0.225023662596234,0.0134929560011694,0.623568700478672,0.00718261732428045,0.00972808733770266,0.00449679892850957,0.019772080434355,0.0541522366471423,0,0.00629434274281659
C1QB,0.026885215955063,0.826499287107623,0.196248424024277,0.0201501970644734,0.846679733891896,0.0156991192966537,0.0660314234364109,0.0147778860402326,0.0184450896161568,0.0835797571001657,0,0
EPHB2,0.0795578591395964,0.221367651582046,0.0351321734040302,0.00230214967784963,0.246993782860128,0.000927003349745865,0.0285625440559167,0.118470616570699,0.0120285682409326,0.0921457438472593,0,0.0697104457607509
IL22RA1,0.00390266279793021,0.00184669070373991,0,0,0.0012813751282004,0,0,0.00160723322784523,0.00317761874877113,0.0455566538529397,0,0.0310550003930539
RUNX3,0.0392228538084031,0.570885896846704,1.22303287880464,1.00314600978055,0.331132828130287,1.34970354230541,0,0.0994062420392544,0.187902213471632,0.216514104584901,0.135615181574672,0.0930597677933474
STMN1,0.500559737477194,1.26920490119224,0.469661674859141,0.162266884482081,0.257518889063921,0.608323055296867,0.682676960582706,0.0379217328941889,0.127281250313481,0.137919785730805,0.0628142397902189,0.0319406918458153
SH3BGRL3,0.208319942184563,2.23089204451179,1.78788712433298,1.00310741378731,1.717704865558,1.6163558599199,1.00299725923548,0.0969956717143281,0.268483125742394,0.613286985325074,0.0586729506988899,0.026336455548786
CD52,0.0483542962593385,0.664558506773808,1.18964569369411,1.0199842206732,0.541131034994083,1.59420030916638,0.0670286095839883,0.0229549705140417,0.153010855360347,0.0553340653094294,0.0310717901646354,0
HMGN2,0.385101666170417,1.4610628438469,0.876990397151089,0.377949448342012,0.664809377495483,0.80069208749006,0.444038200582182,0.137719806068926,0.312268564785078,0.645432582264458,0.103598416936919,0.118933022349099
SFN,0.0720482742406365,0.00504130636864437,0.00485084888629657,0.00252462919676652,0.00227666505188013,0.00297067901381449,0,0.00328429945690141,0.00377174106120355,0.0186774983660179,0,0.0931797748407064
FGR,0.0109371658369659,0.273875563649601,0.265158034607852,0.0335687209825953,0.302727393330077,0.200568430133175,0.102649498873552,0.0335732879557597,0.0382567451845671,0.0215567003489039,0.0653242007208842,0.0149239022139341
IFI6,0.0287980957344562,0.564294294051692,0.181168912553071,0.222449649195952,0.464829421525965,0.303305823453678,0.443069090615268,0.0713101552359814,0.0311115817119167,0.391452194210864,0.0479962393920692,0.0103412898604975
COL16A1,0.0606153478009014,0.00915490781320765,0.000892611034557982,0.00149402723033627,0.00287740800539445,0.00220168856497648,0.00777076236958892,0.376246859490838,0.0147282819686832,0.233396218082527,0,0.175271686689149
HDAC1,0.13812042629316,0.31670973890417,0.24758899620719,0.228391919115311,0.167452364367089,0.313478477175548,0.451846265503537,0.101125030635447,0.156748368156393,0.276944128064714,0,0.122704592136575
MARCKSL1,0.387418386636268,0.209980370227222,0.63874848309497,0.0741254870737164,0.153608022335698,0.0582399648558565,0.833861155592805,0.0416596868831931,0.0341551869380708,0.456339626692415,0.0436739950572073,0.0305940907468466
CSF3R,0.148923507731321,0.224085791190318,0.151547815920643,0.0104108162203243,0.247335011922639,0.00977877376935402,0.0104568299533683,0.0462176707890722,0.0155120457582806,0.0195200466865932,0.0144137704310474,0.0324840815810126
COL9A2,0.0337512211521904,0.0227434372660771,0.109374719941599,0.029311803473346,0.0184549077726464,0.0677585536534743,0.0112836585082196,0.00647681898175983,0.0557567582662914,0.0445249588982988,0.0299833729318405,0.0448385428101691
SLC2A1,0.0870093442101164,0.286057998407283,0.271074461966268,0.0840703632662042,0.494866527024951,0.123877607592498,0.0162038461664775,0.00748772601471803,0.154178396742443,0.0804654406544332,0,0.0376703505840751
TIE1,0.00188686785313212,0.002138029119948,0.00302957864982821,0.00196146016909715,0.000296201850817575,0.0843205331371202,0.926489903059128,0.0047733971217213,0.00492141035972082,0,0.131232711008497,0.00591652956249708
TACSTD2,0.314543830849798,0.19077849688994,0.804087710433759,0.0189821572296482,0.0722902588705537,0.0162567388204522,0.0835975557260099,0.0134292798802799,0.0130345051496502,0.0464154118313399,0,0.0987972098197307
JUN,0.468643755844126,0.835338094657816,0.71725095349471,0.520657058483571,0.917156273124307,0.621799229654591,0.497858164390831,0.162118516435046,0.149656894587791,0.82208693659435,0.0749922196556828,0.0546814037634415
ROR1,0.52251362456745,0.0214373768969335,0.173423614331864,0.013465001775515,0.038309743485458,0.00797994940628169,0.205429349657537,0.74741534531581,0.272338565224524,0.226063886869319,0.0340594605453397,0.413666084893871
JAK1,0.866905745282449,0.739228237496827,0.834347770833224,1.47664879367703,0.959762066769212,1.71286510329898,1.47227986470162,1.53453069155219,1.03501159889464,1.41849067300594,0.620495939231641,1.62112301433549
IL12RB2,0.10432198440724,0.0935742085710203,0.0834957030798293,0.482789611474307,0.0640333864977002,0.914089447516407,0.0154440564066446,0.051445280299528,0.12734702822814,0.0476805468920526,0.0260052282048989,0.0608602108022827
ST6GALNAC3,0.0977717038291916,0.0990010660438377,0.0644459235587336,0.130343796183994,0.119625761581522,0.0683129042078407,1.54056009954548,0.0781599297425123,0.091357486426287,0.0611246074322944,0.0636922277117287,0.294456649970245
IFI44L,0.0334031045918102,0.181628914770364,0.0622922116551752,0.237773288022955,0.23686468479891,0.235877593525115,0.389915613462074,0.0974091370082125,0.221566288986253,0.200485430349052,0.0725339258717582,0.177439060411372
ADGRL4,0.0115169706737351,0.00893966362233105,0.00074018664634558,0.00527772783290384,0.00305304876888914,0,2.34018590865119,0.0547386140914868,0,0.0135089023176685,0,0.0605721165253419
LINC01781,0.00622889510365038,0,0,0.00344483102486117,0.000908414465932816,0,0,0.0036058860738241,0.0496250875673003,0,0,0.00642123784823492
ADGRL2,0.716921854469892,0.0168176846675879,0.00537353417494127,0.0215708801507908,0.0127967650059505,0.016868555747413,1.62024910970672,0.339482764511184,0.036684622601373,0.94673750434649,0.0279085766932091,0.687425265948778
VCAM1,0.0216978049354898,0.00660539349382503,0.034561058301607,0.0252217544392011,0.0058735500349963,0.0409082902517495,0.27572068814864,0.0925240695631872,0.0251054589093723,0.113549444454027,0,0
COL11A1,0.00195795768647071,0.000862226577974533,0.00560015947366478,0.00178937257711477,0.00185376064141615,0,0.0317575677315574,0.200978695074954,0,0.0180792792504226,0,0
CELSR2,0.125442925307787,0.00846373950602746,0.00554123805649714,0.00822122047293211,0.00635883355637582,0.00413096756015557,0,0,0.000998425091304689,0.0282986770380717,0,0.07192705535476
CSF1,0.0422308727455235,0.0779040901976945,0.0479872319176721,0.123802860234312,0.117724676665095,0.611768367619469,0.0419688186432866,0.0676272708017275,0.0321477826521676,0.125159950213646,0.772804097782495,0.0544790196157142
CD53,0.048707176299105,0.977338533876982,0.765542104514365,1.01549281664162,0.881428555493673,1.1478917200468,0.198991491479161,0.14826826898024,0.501089529537074,0.0855104867559171,0.231462750660238,0.0777286432073764
CD58,0.297032925712563,0.779762528795208,1.05964997493372,0.687381401428245,0.795154564344172,0.739339659895427,0.429725340166836,0.302907679674037,0.261853071278513,0.347830067288521,0.723327202216956,0.155338656404891
CD2,0.0267270359197227,0.0972392063750862,0.274586289802136,1.40099827789431,0.0421882495722162,0.855103584476973,0.114514521599924,0.124816767650226,0.0905050553367382,0.0303752938589064,0.0273146474760839,0.0578945529049732
NOTCH2,0.640396624348052,0.410626610001637,0.467497293704007,0.224140290563536,0.64499939948819,0.289506063671019,0.0597444356391412,0.669242449047547,0.405584328337271,0.431573312116978,0.456672600408438,0.319413925017986
S100A10,0.78987232112402,2.66290609070713,2.3713358762946,0.789396533074293,2.15116173899352,1.0404706836421,1.38798242770893,0.16340862106399,0.276404829160041,0.581988871282404,0.0483374638585,0.359199400531647
S100A9,0.146433640111361,0.850156867373458,0.274171215211985,0.0417706577223976,0.670964100439027,0.0343757469949706,0.00986023519796173,0.0378443767862964,0.0401880012122394,0.0532477978187462,0.0358587468558738,0.026048162513985
S100A8,0.0453551657579594,0.5835427259758,0.16667250704069,0.0163331732863874,0.46706999451493,0.0143814747002275,0.0203285436982285,0.0113175154288304,0.0401554821681163,0.0361025762290487,0,0
S100A6,0.778800771138446,2.5917935854408,2.41735900703297,1.01481067203351,2.02086583328599,1.05747515207435,1.57902917423365,0.179542200678533,0.363099870936497,1.14425060832111,0.213760218676859,0.116053440292473
S100A4,0.18311137128,2.82379932729463,2.12976643220301,1.16175713108604,1.79486434275021,1.42683612359171,0.16804690608669,0.097075656803427,0.312743090338334,1.46053597999137,0.0941266991361562,0.0357403387650692
S100A2,0.0253934846674324,0.00985640735224636,0.00728667678039791,0.00246605073068559,0.00680727211438008,0.00464088602568816,0,0,0.0163139061236332,0.0309257594812745,0,0.0134116168994196
NPR1,0.00320168433739078,0.000357919617995074,0.00307401689985337,0,0.00102541325257844,0,0.292601730004384,0.00164131058978782,0,0,0,0
IL6R,0.127490092986134,0.457455999513544,0.510882658530335,0.133222102573642,0.557888598867735,0.0304303498921833,0.0620931839175321,0.212547998749726,0.351490015384049,0.255453161565416,0.416796650901474,0.336706330101961
EFNA4,0.0720719239019747,0.0235635632809805,0.0388745659834616,0.0123496399283858,0.0165223410784711,0.0275947522451328,0.0184270921816814,0.0148288308837626,0.0019119647976865,0.0196027471140148,0,0
EFNA1,0.194712554198692,0.00449566906159103,0.00596552784246604,0.0093939976655118,0.0031348847860926,0.00316831609273663,0.456805364119645,0.00756198957066743,0.0117731914553288,0.0592803836125208,0,0.0561303166696525
LMNA,1.0317032145243,1.62994733639675,1.23976315341909,0.387634241105804,1.27804506171796,0.24737393735574,1.35408470400483,0.855003570868953,0.231891824547024,1.70498410579583,0.772070107060744,1.39150182076973
CD5L,0,0.00233586520441209,0.121541053934775,0.00581069747063531,0.0031468561161268,0.00119419846048284,0,0,0,0,0,0
CD1C,0.00171922814935615,0.252582830013064,0.683922837380274,0.00345354057722963,0.0524072110131638,0.0051521464548449,0.00795681769764998,0.000859149746263352,0.0268366987823526,0.00938566456901316,0,0.00532874325651854
ACKR1,0.000470747592826572,0.00232087066370451,0,0,0.000566729308951655,0,0.659150216364187,0,0,0,0,0.00488886486292545
CRP,0,0,0,0,0,0,0.022151084034885,0,0,0,0,0.0140608856061843
CD84,0.0269071330337452,0.584757568202233,0.447037893885914,0.373369644271489,0.674016509275476,0.144490569254425,0.0092655012583267,0.0619543121371827,0.110481040435002,0.098722448957166,0.360765219618179,0.0640128552157508
CD48,0.0110240825418072,0.314729914172102,0.344989909706175,0.60764272736795,0.310701962427984,0.625374342444586,0.0305752786818683,0.0129591164927813,0.150157072228692,0.0225912048332176,0.102000076459833,0.0112362867890873
FCER1G,0.0410894474811919,1.638076283597,0.941613636977671,0.0565892270416734,1.5158083989369,1.18376521223328,0.0586316910733576,0.0258605941824722,0.193329448880901,0.205873376962952,0.161957442467233,0.0128433230943398
FCRLA,0.000453405472940692,0.0142101393991289,0.000487739359960062,0,0.00415269194608906,0,0,0.00803712723628454,0.0474249041838553,0,0,0.00501273565428998
DDR2,0.157177748349291,0.0853930939999916,0.0602059862702674,0.0123519190745707,0.0428226569661323,0.0534220570341749,0.124849567447563,0.632754069124423,0.119357053591589,0.809558332327321,0.0345957109020636,0.524523241961042
RGS5,0.0522136085091704,0.0217843026206256,0.0122058969165034,0.022031921727111,0.0068435653451754,0.0036042301274466,0.168536452132707,0.020851724907843,0.0285074282073607,1.65822973387342,0.0315583011477427,0.0255605812968479
DPT,0.00121274215935882,0.000336536542463962,0,0.00214647064620856,0.000512481377458955,0,0,0.115561794886873,0,0.0180792792504226,0,0
SELL,0.00697185053894569,0.0190920037975084,0.0383818173413087,0.186919656300313,0.0168659848264546,0.0567991997305312,0.0921161229052798,0.0272065462516773,0.282660946112545,0.0157598440236526,0,0.00929288702681933
FASLG,0.00107810237976942,0.00323303778887073,0.00430823540194813,0.0671488215020183,0.00204303805655895,0.201692683422166,0,0.00301488321629919,0.00243193850999364,0,0,0.00364259014147095
TNFSF4,0.0027992211673732,0.00868691898229727,0.0402494954837192,0.0185834411186972,0.00637760059771799,0.0401797793262525,0.020258581942612,0.0162453905435213,0,0.00708848803605357,0,0.0147921516868132
ANGPTL1,0.0482859047737811,0.000812216541891598,0.0111256205148568,0.00560164811281602,0.00280734113044463,0.0252586423974186,0,0.0184539342064177,0.0546097432015928,0.0620926360878689,0,0.039590774589973
ABL2,0.801306319086095,0.988097201159782,0.778782013142011,0.198051132501445,1.14395699235648,0.112286670765329,1.17167342817919,0.99643539221042,0.518812757630475,0.542374393644013,0.407573800413772,0.436452188417459
GLUL,0.466297262124305,1.22311758342954,0.45322094326036,0.12013167902666,1.66305153108863,0.156607709349428,0.459338462411021,0.356126049527038,0.108689657493526,0.429025082982379,0.575307305202896,0.143213054801589
PTGS2,0.0410561736174582,0.441376386154377,0.580346560532021,0.0143865678279431,0.443393098191231,0.0361457079779785,0.063210170705193,0.0496959951149065,0.0416304987889532,0.0596215417330529,0.208744126771567,0.0233017916454091
RGS1,0.0677112332006585,1.25379811484714,1.37657933654768,0.936252839816319,1.38750724341334,1.03860761606827,0.119026172798119,0.203426338832197,1.0389195278153,0.253113192304956,1.10312342515204,0.167410532553622
RGS13,0.0112943320598385,0.398864378847938,0.453953875236205,0.0834125921990396,0.278066203853881,0.364789638166711,0.0282187975075686,0.0106912021658681,0.187604082489748,0.024512663693189,1.9087837999092,0.0389209632772853
RGS2,0.0668234582769274,0.890532587818952,0.955132881466646,0.283798550798551,0.8536690771013,0.456722759113026,0.0473383504512152,0.164858891127551,0.436294479925867,0.190317792877684,1.01522838019297,0.0495827134361614
PTPRC,0.180883886360373,1.5285241870214,1.92038727644366,3.25046667092585,1.65165540131345,2.82037823767769,0.207756428428779,0.676268960843517,1.41345330065859,0.320288225673206,1.36978020320513,0.511260134481811
TNNT2,0.0278599441751392,0.00275673768771397,0.0403409553721779,0,0.00207858445432506,0,0,0,0,0,0,0.00926585453617691
CHI3L1,0.362765556614663,0.0203634720538056,0.0107788769589064,0.00496558159235635,0.0418351997136518,0.0068572891831067,0,0.258144220144783,0.0324383157832639,0.0747402805657701,0,0.235571827498951
IL10,0.00101365157326187,0.0421157443458026,0.00681805652156509,0.00683323926409939,0.052889057260995,0.00126515675263484,0,0,0.0114777909211327,0.00516859604834935,0,0
IL20,0.00378366698881046,0,0.00110700732503812,0,0,0,0,0,0,0,0,0
IL24,0.000413605738846513,0.00250717744449387,0.00127353775756455,0.0126006519131086,0.00101606462145021,0.0105426576436642,0,0,0,0,0,0.0044352251122659
PIGR,0.00242215854796776,0.00368563093992194,0.0130972846887561,0.00115673454277848,0.00114050231682347,0,0,0,0.00309619079971743,0,0,0
CD55,0.385108094313641,0.738211115814007,1.0932874993347,0.43277777750425,0.710715939772921,0.576275599049159,0.48707747933551,0.359890551711211,0.578372331444784,0.303848818133271,1.08523469779165,0.215331121742631
CD34,0,0.00781618277380989,0.00142531038524974,0.00172243037945237,0.000547231163214574,0,1.28046413289147,0.0424750737636243,0,0,0,0
G0S2,0.0279937802161272,0.529838192405604,0.303408789652233,0.0383410405139894,0.703065068803167,0.048740919908703,0.0790056669619698,0.0133810082413288,0.080971584865455,0.281158281263661,0,0
ATF3,0.279187291893979,0.822401767879179,0.679940760416083,0.0842848320229351,0.922264436292644,0.120616827078878,0.103236589039981,0.0732482548913628,0.0807683590324344,0.46085929803114,0.084918157225481,0.106217397356644
PROX1,0.013706593118133,0.0064448738218794,0.00438411646713604,0.00133133777052304,0.00996638515816826,0,0.190372831805936,0.0230819149368983,0,0.0455613079271033,0,0.0405023336384016
CENPF,0.398848779042663,0.802651367513996,0.218853980172563,0.104230355781124,0.100963659662361,0.301658646647257,0.184038585213019,0.0340986937457174,0.0981487349252168,0.120503938364732,0,0.0528268929486102
TGFB2,0.214529162240837,0.149945113329503,0.069537622922119,0.00615584452143059,0.156619858937785,0.0266237461479558,0.0436330716446291,0.148652903756192,0.0199666305579918,0.237156350593399,0.0234337625589341,0.0899623991731023
TLR5,0.196405635631599,0.0541941528855985,0.0125542146112631,0.0121419336873999,0.113816963060506,0.00455078823375409,0.0204465688991622,0.0286293756833838,0,0.0190412532885769,0.0279270745264658,0.0142911517020659
LEFTY1,0.00784365343783436,0.00115950814362035,0.00100450980224908,0.00126995849068827,0.00225912918129581,0,0.00777076236958892,0.00617269670361477,0.0049402250841868,0,0,0.00531802833064238
PARP1,0.488545525376939,0.946300822738569,0.445393113116305,0.32352429817741,0.29650516353686,0.434188654383765,0.256381309780206,0.0671210637789537,0.14650892009058,0.21781217405514,0.105338399609261,0.100020754039593
WNT9A,0.0436837775681208,0.00400577557142169,0.00636200220272006,0.00479749138744721,0.00311588017115197,0.00556950552995015,0,0.0814863280033276,0.0167595337542924,0.0274344177283795,0,0.0380440868969989
ARF1,0.570644649944026,0.91145221809345,0.601673035160081,0.375898105909709,0.719319064417398,0.570839215615367,0.797080877479748,0.209227522670013,0.434048883321494,0.567198829187662,0.140676115802916,0.110868277943646
RYR2,0.0288810009078805,0.00142232520146022,0.00613484191015901,0.0424409233396326,0.00597542868874415,0.00147781328209392,0.844172452754183,0.128201995250934,0.033162612527161,0.700462935944048,0.0234337625589341,0.00361108991553395
NLRP3,0.00920732313840027,0.185428676040856,0.205656560188334,0.0295664732355714,0.209590100297176,0.0175348124473608,0.0112617861136769,0.0238055807952153,0.0887790713539749,0.031851897278256,0.207837750687656,0.0236630716343677
PXDN,0.530346363915291,0.024770065316348,0.00849159137564163,0.0150140198960696,0.00814405752578423,0.010920524858376,0.84941412512103,0.601850062619373,0.0115391406000991,0.798643511688981,0.0317704929594709,0.163670989878644
DNMT3A,0.483248519665301,0.293574534821773,0.245634246246055,0.258311661909721,0.361040205530424,0.473637980898971,0.390928589146487,0.400873466675251,0.337796035162157,0.279721996063056,0.341661899048987,0.280713566304013
ADGRF3,0.0332000368161437,0.0169819582306771,0.0139676303639026,0.0133428485446082,0.0107477796553091,0.0384396618857171,0.0124945341684471,0.00572273461635388,0.047097659954328,0.0202393817644803,0,0.0124205070350908
NLRC4,0.0116382857743668,0.121934457188632,0.101144814145283,0.0150978382220015,0.135669781585957,0.0109261760593153,0,0.0110907171424194,0.049351531950749,0,0,0.0265957817006554
CYP1B1,0.118688746650112,0.0662348961522603,0.010474296261109,0.00628374755745907,0.0997618028091261,0.00216648857341909,0.253637778982566,0.266894687897146,0.0174827516677043,0.015089680815565,0,0.0298797818161361
CALM2,1.16466517108784,1.65514152542243,1.43562681787033,0.895057058100959,1.05157242882428,1.11810322753709,0.939422240406908,0.358890900120877,0.509390795960778,1.59226004693019,0.207045907021318,0.438891958950432
EPCAM,0.624523357142913,0.0376106846997351,0.0564093480830794,0.0240586587402119,0.0259754697251971,0.0256441060050959,0.0499286137068134,0.00511051059025043,0.00317761874877113,0.0321285069063692,0,0.0288213406399714
NRXN1,0.161617909406072,0.0120490090084098,0.0220984514215755,0.00964459296670743,0.00705124545762669,0.00683720244632872,0.0162821695738174,0.0185483944664279,0.0363010434991465,0.0111471288737435,0,0.0363318754253349
ANXA4,0.586876690446017,0.588725026914195,0.410268448367116,0.138736048385502,0.669693159781605,0.125502707197949,0.299330694138654,0.279295796445797,0.241355492612964,0.422095797014344,0.934836676220989,0.418800710269143
ACTG2,0.162473589423778,0.0217049680919499,0.00538498076323771,0.0173605988327926,0.0100545245036451,0.00937183929816185,0.0132665897194801,0.00807839400578533,0.0112868260714463,0.26991412695897,0,0.679985308575934
REG1A,0.000281134198290807,0,0,0,0,0,0,0,0,0,0,0
GNLY,0.0189803998108023,0.0220409769175728,0.0205992950255942,0.152833999867299,0.010605740789488,1.56145552679763,0.0112836585082196,0.0167705425178906,0.0226476423049102,0,0.0144137704310474,0.0113898360645611
CD8A,0.0339470675693483,0.0166896642958932,0.0378102496689956,0.471323285647168,0.0128238940170728,0.115918333951736,0.028392995352007,0.0302160809028192,0.0437779217160766,0.0048267765489985,0,0.00964765727423283
CD8B,0.00487650158073977,0.0104193881553151,0.0286368165390401,0.362519534797178,0.0118945353052236,0.0819848205987647,0.0112836585082196,0.0125444353615419,0.0175575379044231,0.00777050740810677,0,0
CYTOR,0.420238233988224,0.656999820357152,0.370215564934856,0.828203787382284,0.410046119020249,0.600007123803964,0.633521450639027,0.556096609948513,0.605607867447853,1.66696882708359,0.060660324290907,0.879536810875999
IGKC,0.0257394971033788,0.0181549784167715,0.0507621788158328,0.0342579205000666,0.0231317666405099,0.049597707943528,0.0556545176528859,0.0547379367042782,1.32043519835394,0.0265552580804501,0.0820094853310956,0.0829736924637784
DUSP2,0.0434727242323292,0.466186651937645,0.530552331125882,0.608335204912101,0.323502531596154,0.706138429612483,0.0575895529389674,0.0248233939550049,0.157852879959195,0.0842274743024233,0.0983757704826137,0.0169204537976929
IL1R2,0.00458920452105073,0.0339085750879742,0.133638051828799,0.0717686550010172,0.0413896191264676,0.0090298167373134,0,0.0197081095105625,0.00548012307095687,0.0245194623545399,0,0.0111996327296269
IL1R1,0.105416643210222,0.0661089408470832,0.383342877058565,0.14701372117796,0.121813496711908,0.0569101752908643,0.515564992086141,1.22762429329336,0.0321013678784144,0.588583650290404,0,0.0662421870977131
IL1RL1,0.0051591613144908,0.0035575168210855,0.0101267911733632,0.0372826948660947,0.0041271229837742,0,0,0.00584526962416604,0.0104240127560537,0,1.72227203404505,0.0121335747396985
IL18R1,0.04079327489886,0.034691677277753,0.191406137104921,0.441525650428083,0.0215445375864827,0.256448847252339,0,0.247540431033153,0.307137597735533,0,3.24106107136483,0.0819095597580961
MERTK,0.0312661839287248,0.372706792711744,0.117231940336993,0.0155007292231179,0.696837302022971,0.00905983368134484,0.189456606208691,0.118088000083676,0.247585819468918,0.0979609772010416,0,0.18188544450639
IL1A,0.00248322114001461,0.0836744510085923,0.143261460392544,0.00546542989388441,0.0944053538899172,0,0.0430930706470119,0.000475628609312046,0.0195233157517282,0.0104528449030148,0,0
IL1B,0.0223231326243995,0.878870576236453,0.738113100564747,0.0323375733752237,0.785199560789295,0.0279237084043318,0.0367525291442221,0.0125923460902008,0.10246958254446,0.0740368590765691,0,0.00651085982614428
IL36G,0.000429593660082173,0.00271915419914881,0.00228737403495844,0,0,0,0,0,0,0,0,0
IL1RN,0.0186679668583807,0.557112776690586,0.518592706412352,0.0352928741036964,0.582303405950441,0.0325044325276309,0.0168068517784827,0.00795578726960274,0.0452788896251441,0.061421916160845,0.0318434892653575,0.00385259655828131
MARCO,0.142366739473683,0.538336000001054,0.0480680416804853,0.0165617671654029,0.512877308329697,0.0155702049979989,0.023297275799428,0.00972604456183169,0.0114602967305613,0.0481380940570267,0,0.0169447857972119
INHBB,0.033597962818439,0,0.00135538814018109,0,0.000589237202595325,0.00204942536382847,0.103058754297546,0,0,0,0,0
CXCR4,0.124551702145714,0.604256700056316,0.60513229202827,1.15307319792483,0.791966821535184,1.09670255936695,0.208611535889198,0.0675682753335981,0.556071976101378,0.166669701030555,0.0577824793525182,0.0524345390498727
ACVR2A,0.242748657255434,0.289135027614751,0.233976082482159,0.229411017327018,0.334847969797129,0.173787345597452,0.30929167084761,0.479210095547008,0.0883353532874395,0.51009763341128,0.180718610672387,0.758341348606799
TNFAIP6,0.0629556148878236,0.124258418808588,0.136878529073416,0.0156338414243977,0.298630823490831,0.0163551780165856,0.0386756274609369,0.541016099980769,0.0189480462206734,0.476788598026619,0.0358587468558738,0.0254850295614411
ACVR1,0.254937633771656,0.259834860250287,0.16475994938503,0.264887447539904,0.345994036834641,0.0876932012748669,0.362759385645194,0.390418926788229,0.175653289073855,0.480585601504841,0.097840551855996,0.685795195693517
LY75,0.0733688731736777,0.211845977223806,0.703152794401281,0.44691492846222,0.173216451009255,0.275349629723679,0.0889576752077112,0.0763072803967981,0.201996861709335,0.101233745845363,0,0.337974363345471
ITGB6,0.200838968366025,0.0110842834017124,0.00184692756141495,0.00570404939504513,0.00386964493310318,0,0.00507584048097032,0.00533010026587305,0.0185292081457159,0.138938148599824,0,0.953408220445492
DPP4,0.0934614265870769,0.0295737485867888,0.0626225835941463,0.148364679398098,0.0983540354084407,0.055172345102461,0.0269157478769965,0.245804890555155,0.116648850068413,0.0659012006888041,0.335879698426197,0.0190945406332189
GCG,0,0,0,0,0.00010029827988414,0,0,0,0,0,0,0
FAP,0.0132932982850423,0.0216768645000347,0.0100563265807321,0.0163784480509246,0.00807476514657932,0.0105068254615441,0.908943945601854,1.00333444823926,0.0166426454749942,0.268823038546904,0,0.0320143582955727
IFIH1,0.154987128571546,0.260296586778868,0.268631710572999,0.229325115370163,0.281787790897495,0.174260928615301,0.205266422511741,0.101765364223667,0.217063391632933,0.139030911839753,0.363645430068984,0.0816794944195115
ITGA6,0.231874287592409,0.389777232640968,0.101160408771345,0.132327689221993,0.230918220740151,0.116630065919286,1.35750938878705,0.0616597241826084,0.5242043836705,0.210510546931139,0.0641928463004927,0.665608260957607
TTN,0.0651159324164717,0.0251906013102782,0.0824063119924243,0.62758921295264,0.203662472537363,0.665983356525922,0.109854990937296,0.193718156538537,0.250577984625062,0.0863955013051264,0.929244442001003,0.163514033355886
ITGAV,0.435155933514802,0.600901460413124,0.353877908696837,0.189378365688545,0.72841886264965,0.145367918897039,1.07785562593227,0.623309871685155,0.170629121603678,1.29436123556036,0.313810108760282,0.62395194798857
COL3A1,0.0287520138185677,0.0222406818401038,0.00623112089788464,0.0130233630707593,0.0112976643674188,0.0138857752573902,0.100034177674987,1.17669309110053,0.0671531672317722,2.02620492113168,0,0.046975649237303
COL5A2,0.101502077237077,0.0422744648989578,0.00965198630127448,0.0401522955767683,0.0336372849713974,0.0294220406176364,0.868777390783322,1.95172068403293,0.0758328056201044,1.91063158838962,0.0606009391069624,0.224189350416872
SLC40A1,0.085674372312368,0.0246904562583307,0.0128587479894297,0.00927920174262773,0.111961587927579,0.00213104581091169,0.0635123742845336,0.0772341346964427,0.00328959041410919,0.208599991098979,0.101295341046297,0.00270451111106456
STAT1,0.195586072653427,0.510071100401748,0.334311785714143,0.473717985911358,0.463589852819698,0.407030728739041,0.396933713048561,0.457265476072456,0.340813925423817,0.328909790957397,0.141007484357664,0.188399354049158
STAT4,0.0749894872259753,0.174996079864486,0.211000793944045,1.90867029246139,0.219093806787275,2.18618513865299,0.163848568099892,0.621137489120995,0.546755285817958,0.252922897602405,0.117301146275123,0.227954976977818
CFLAR,0.538627107937488,1.16824663988252,1.50872166482472,0.894007475919155,1.32815732246502,0.718254600542628,0.899192169854659,1.13206390489303,0.999429949208525,0.60927536478464,0.521344717985262,0.47098851883128
CASP8,0.152105189936077,0.255814369669646,0.375099996445504,0.668941275260402,0.219267316837841,0.632413700777853,0.214517000479252,0.0876005004511114,0.522813827297213,0.128825722086083,0.204900024678376,0.16433109148583
FZD7,0.124420662036594,0.0141279173870263,0.0272451888838063,0.00447589097579857,0.0193563611073104,0,0.0483225000485944,0.0514507120546184,0,0.115507799019433,0.0323042748706901,0.0229661460474168
